STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
OR,Wallowa,45.8431,-117.5315,0.01,3.0,Smoking,2457199.5,7,2457199.5,11
WI,Waupaca,44.32113291,-89.14041387,0.08,9.0,Miscellaneous,2449536.5,15,2449536.5,15
CA,73,33.12694444,-116.85222222,0.1,2.0,Equipment Use,2455058.5,20,2455058.5,22
CA,MARIPOSA,37.454133,-119.82675,1.0,5.0,Debris Burning,2456403.5,12,2456403.5,13
NY,MONROE,43.11386651,-77.64026927,0.1,9.0,Miscellaneous,2455795.5,3,2455795.5,4
NY,FRANKLIN,44.41803789,-74.24489745,1.14,9.0,Miscellaneous,2452892.5,11,2452892.5,11
GA,Berrien,31.1213,-83.1967,0.1,5.0,Debris Burning,2452352.5,14,2452352.5,14
NY,ERIE,42.91488032,-78.75419457,0.1,9.0,Miscellaneous,2455758.5,19,2455758.5,19
GA,McDuffie,33.4523,-82.5016,0.61,8.0,Children,2451682.5,17,2451682.5,17
ID,Cassia,42.53991,-113.47751000000001,1.0,9.0,Miscellaneous,2452091.5,18,2452091.5,20
NY,COLUMBIA,42.2834,-73.7556,0.1,3.0,Smoking,2456125.5,14,2456125.5,14
KY,Johnson,37.83749,-82.65945,75.0,5.0,Debris Burning,2455146.5,22,2455147.5,22
OK,LeFlore,35.18308333,-94.59691664,35.0,7.0,Arson,2455813.5,17,2455813.5,17
MT,061,47.32888889,-115.22027778,1.0,1.0,Lightning,2456140.5,14,2456141.5,10
NY,QUEENS,40.6938,-73.7856,0.1,9.0,Miscellaneous,2456768.5,13,2456771.5,14
WA,OKANOGAN,48.3603,-119.70943,3.6,9.0,Miscellaneous,2455793.5,14,2455794.5,20
GA,Jones               ,32.9213,-83.6077,2.45,5.0,Debris Burning,2448713.5,14,2448713.5,15
WV,McDowell,37.4723599,-81.85234129,10.0,5.0,Debris Burning,2453477.5,15,2453477.5,15
GA,Whitfield,34.8244,-85.0318,0.53,7.0,Arson,2452279.5,19,2452279.5,19
NY,DUTCHESS,41.90608552,-73.90991251,0.1,9.0,Miscellaneous,2453967.5,1,2453967.5,1
MS,Jasper,32.111954600000004,-89.21747382,3.0,7.0,Arson,2449465.5,9,2449465.5,10
NY,ORANGE,41.50053997,-74.03204240000001,0.75,9.0,Miscellaneous,2453477.5,15,2453477.5,15
MS,Benton,34.78518175,-89.27123095,1.0,7.0,Arson,2450558.5,15,2450558.5,17
NY,ERIE,42.70481279,-78.98804608,0.1,9.0,Miscellaneous,2453593.5,18,2453593.5,18
CO,049,40.16694444,-106.58722222,0.1,2.0,Equipment Use,2456519.5,13,2456519.5,16
WI,Oconto,45.04830409,-88.18906221,6.91,4.0,Campfire,2449836.5,13,2449836.5,13
AL,Washington,31.268302000000002,-87.740032,2.0,5.0,Debris Burning,2454809.5,13,2454809.5,15
GA,Pulaski,32.22638611,-83.46002222,0.35,5.0,Debris Burning,2456644.5,10,2456644.5,10
CA,Tuolumne,38.042581,-120.423561,0.2,9.0,Miscellaneous,2452055.5,20,2452055.5,20
VA,165,38.47027778,-79.1675,0.1,9.0,Miscellaneous,2452818.5,20,2452818.5,21
TN,DYER,35.962817,-89.387333,1.0,5.0,Debris Burning,2456683.5,11,2456683.5,12
CO,WELD,40.4178,-104.7065,0.1,9.0,Miscellaneous,2455383.5,12,2455383.5,12
PA,SCHUYLKILL,40.90542,-76.23822,2.0,5.0,Debris Burning,2456594.5,16,2456594.5,18
MT,Powder River,45.0411,-105.9281,0.1,1.0,Lightning,2453190.5,18,2453191.5,0
GA,Bacon               ,31.5324,-82.2972,9.47,5.0,Debris Burning,2449080.5,13,2449080.5,14
OH,MORGAN,39.451474,-81.875469,1.0,5.0,Debris Burning,2457112.5,13,2457112.5,15
TX,Newton,30.58625,-93.83578333,1.0,7.0,Arson,2455648.5,12,2455648.5,13
NY,MADISON,43.08488765,-75.64603834,0.1,9.0,Miscellaneous,2453664.5,21,2453664.5,21
CA,Lake,38.976489,-122.74981899999999,0.1,11.0,Powerline,2453262.5,12,2453262.5,13
NY,Franklin,44.8167,-74.5641,0.9,5.0,Debris Burning,2457144.5,13,2457144.5,14
GA,Cook,31.3271,-83.4751,0.14,6.0,Railroad,2451582.5,16,2451582.5,16
UT,Millard,39.28974,-112.37973999999998,0.1,1.0,Lightning,2452094.5,16,2452094.5,17
NY,ONONDAGA,42.9785463,-75.9339033,0.8,5.0,Debris Burning,2454589.5,20,2454589.5,20
MS,Montgomery,33.64715015,-89.60111028,10.0,5.0,Debris Burning,2450729.5,14,2450729.5,17
NY,ONTARIO,43.03390424,-77.13897254,0.1,9.0,Miscellaneous,2454622.5,19,2454622.5,19
GA,Mitchell,31.2073,-84.1755,0.38,4.0,Campfire,2451933.5,15,2451933.5,15
AR,113,34.60333333,-94.43388889,0.1,1.0,Lightning,2456114.5,19,2456115.5,10
MS,Covington,31.79037053,-89.44022746,5.0,7.0,Arson,2449630.5,16,2449630.5,16
MI,ARENAC,44.112629999999996,-83.95898000000001,0.1,4.0,Campfire,2456029.5,18,2456029.5,19
GA,Dooly,32.2185,-83.7528,0.15,6.0,Railroad,2451683.5,16,2451683.5,16
AL,Baldwin,31.253694,-87.691757,32.5,7.0,Arson,2453099.5,7,2453099.5,9
NY,CATTARAUGUS,42.14734546,-78.63415486,0.1,9.0,Miscellaneous,2454330.5,11,2454330.5,11
MS,Lee,34.31713772,-88.66921590000001,9.0,4.0,Campfire,2448752.5,13,2448752.5,14
NY,BROOME,42.092929600000005,-75.95124896,0.1,9.0,Miscellaneous,2454038.5,12,2454038.5,12
NM,003,33.66944444,-108.97138889,0.1,1.0,Lightning,2456472.5,15,2456473.5,12
OH,079,38.8591667,-82.58138890000001,1.0,3.0,Smoking,2455491.5,15,2455491.5,16
TX,Shelby,31.82501667,-94.32161667,15.0,5.0,Debris Burning,2456928.5,18,2456928.5,20
SC,Berkeley County,33.027512,-80.046814,1.0,7.0,Arson,2455569.5,16,2455569.5,17
NM,49,35.63388889,-105.74916667,0.25,1.0,Lightning,2453943.5,17,2453944.5,20
NY,QUEENS,40.7816619,-73.82560909,0.1,9.0,Miscellaneous,2454757.5,1,2454757.5,1
WY,Fremont,43.20456,-108.23625,0.1,1.0,Lightning,2456170.5,15,2456170.5,15
KS,Sedgwick,37.49,-97.2,0.75,5.0,Debris Burning,2457097.5,19,2457097.5,19
TN,Hardeman,35.256666700000004,-89.01,1.0,10.0,Fireworks,2453678.5,13,2453678.5,14
GA,Lanier              ,31.0013,-83.07799999999999,0.05,5.0,Debris Burning,2451154.5,15,2451154.5,15
NC,Moore,35.15065,-79.41473333,0.1,9.0,Miscellaneous,2456781.5,18,2456781.5,18
WA,37,47.33916667,-120.76638889,0.25,1.0,Lightning,2454295.5,12,2454295.5,19
CA,39,37.26805556,-119.57583333,0.1,1.0,Lightning,2453911.5,21,2453911.5,21
FL,Polk,27.854,-82.0177,0.5,9.0,Miscellaneous,2455983.5,22,2455983.5,23
KY,Magoffin,37.72214127,-82.98297119,5.0,5.0,Debris Burning,2456361.5,22,2456362.5,11
GA,Walker              ,34.7216,-85.322,0.24,7.0,Arson,2449465.5,14,2449465.5,14
OK,Latimer,34.71779983,-95.43609637,20.0,13.0,Missing/Undefined,2450041.5,14,2450042.5,4
NY,DUTCHESS,41.7102,-73.7981,0.1,9.0,Miscellaneous,2457385.5,18,2457385.5,20
WV,Raleigh,37.80236027,-81.08178803,0.2,5.0,Debris Burning,2449101.5,13,2449101.5,13
GA,Berrien             ,31.3441,-83.1747,1.76,5.0,Debris Burning,2449182.5,14,2449182.5,14
WV,Pocahontas,38.24255656,-79.83547686,4.0,7.0,Arson,2452761.5,15,2452761.5,15
WV,Mingo,37.5701069,-81.84398735,285.0,7.0,Arson,2457339.5,21,2457341.5,15
CA,EL DORADO,38.7093,-120.7239,0.32,5.0,Debris Burning,2457161.5,16,2457161.5,16
OR,19,43.05305556,-122.37583333,9.0,1.0,Lightning,2454725.5,18,2454729.5,14
GA,Upson               ,32.9215,-84.2595,1.0,5.0,Debris Burning,2449462.5,16,2449462.5,17
GA,Mitchell,31.1388,-84.1754,3.9,5.0,Debris Burning,2451578.5,15,2451578.5,15
NY,CHAUTAUQUA,42.10131795,-79.22958599,0.1,9.0,Miscellaneous,2453879.5,12,2453879.5,12
GA,Appling             ,31.7724,-82.4176,1.27,5.0,Debris Burning,2450294.5,17,2450294.5,18
MS,Prentiss,34.73548846,-88.60581007,40.0,7.0,Arson,2449992.5,14,2449992.5,17
AL,Baldwin,30.611333000000002,-87.674541,0.1,7.0,Arson,2454548.5,14,2454548.5,15
OR,039,43.68,-122.27472222,0.25,1.0,Lightning,2457199.5,22,2457200.5,14
OK,Adair,36.06560124,-94.78890224,1.0,13.0,Missing/Undefined,2449401.5,8,2449401.5,9
MS,JACKSON,30.69977049,-88.4805975,1.0,7.0,Arson,2456367.5,10,2456367.5,12
GA,Crisp               ,31.8415,-83.915,0.04,5.0,Debris Burning,2449790.5,19,2449790.5,19
NY,SARATOGA,42.9533,-73.9679,0.1,9.0,Miscellaneous,2456631.5,12,2456631.5,16
MS,Amite,31.21156291,-90.88549723,4.0,7.0,Arson,2449972.5,14,2449972.5,16
WY,Weston,43.9033,-104.9879,113.0,1.0,Lightning,2457249.5,18,2457251.5,18
MS,Carroll,33.56919662,-89.90435432,1.0,7.0,Arson,2450128.5,14,2450128.5,15
KS,Sedgwick,37.65,-97.57,0.1,11.0,Powerline,2457370.5,14,2457370.5,14
MT,53,48.54166667,-115.81361111,0.1,1.0,Lightning,2454687.5,12,2454687.5,18
CA,Shasta,41.29833333,-122.285,0.1,2.0,Equipment Use,2456849.5,6,2456849.5,9
NY,MONROE,43.14428019,-77.61497419,0.1,3.0,Smoking,2452524.5,7,2452525.5,7
NC,Columbus,34.37533333,-78.49816667,90.0,13.0,Missing/Undefined,2455638.5,15,2455638.5,18
GA,Jenkins,32.84728427,-82.10708776,3.19,7.0,Arson,2452510.5,13,2452510.5,13
ID,45,44.3025,-116.19944444,0.5,1.0,Lightning,2453985.5,14,2453986.5,18
NY,New York,40.7904,-73.9499,0.1,9.0,Miscellaneous,2457155.5,11,2457155.5,11
NC,Robeson,34.62665,-78.98005,4.0,7.0,Arson,2456360.5,20,2456360.5,21
AL,Chambers,33.1516293,-85.36031940000001,47.0,7.0,Arson,2455801.5,19,2455801.5,22
CO,Adams,39.8648,-104.9508,0.1,9.0,Miscellaneous,2456534.5,22,2456534.5,22
CO,Rio Blanco,40.0761,-108.7445,68.5,1.0,Lightning,2454272.5,17,2454278.5,8
GA,Emanuel             ,32.6638,-82.3778,0.15,2.0,Equipment Use,2449313.5,16,2449313.5,17
NC,Hoke,35.0381,-79.23505,1.0,7.0,Arson,2456551.5,18,2456551.5,19
AL,Covington,31.285366999999997,-86.472087,0.1,5.0,Debris Burning,2454336.5,18,2454336.5,18
AZ,Maricopa,33.4764,-111.8937,0.1,13.0,Missing/Undefined,2456831.5,21,2456831.5,21
NY,ERIE,42.86044447,-78.80524554,2.01,7.0,Arson,2453842.5,18,2453842.5,18
NC,Rutherford,35.2375,-81.80485,0.7,13.0,Missing/Undefined,2455637.5,14,2455637.5,14
GA,Jefferson,32.9037,-82.3983,0.39,9.0,Miscellaneous,2451673.5,6,2451673.5,6
MS,Attala,33.1065121,-89.55250259,2.0,5.0,Debris Burning,2451238.5,14,2451238.5,15
AL,Washington,31.691716999999997,-88.117785,29.0,5.0,Debris Burning,2454187.5,14,2454187.5,18
NY,Rensselaer,42.7046,-73.6627,0.1,5.0,Debris Burning,2457332.5,22,2457332.5,23
NY,SUFFOLK,40.8928295,-72.56860401,0.1,7.0,Arson,2453624.5,23,2453624.5,23
CA,Shasta,40.684059999999995,-122.78508000000001,3.0,1.0,Lightning,2454638.5,12,2454638.5,20
NY,RICHMOND,40.60684348,-74.165762,0.1,9.0,Miscellaneous,2454914.5,16,2454914.5,16
NY,SUFFOLK,40.88574452,-72.92495552,0.5,9.0,Miscellaneous,2453290.5,17,2453290.5,17
CA,Calaveras,38.387980999999996,-120.455781,0.1,11.0,Powerline,2453330.5,9,2453330.5,10
OR,039,44.33,-121.98083333,0.1,1.0,Lightning,2456515.5,11,2456515.5,13
UT,Kane,37.3822,-111.7433,0.1,1.0,Lightning,2456523.5,19,2456525.5,18
AZ,9,31.93638889,-109.3225,0.1,1.0,Lightning,2452843.5,17,2452844.5,17
GA,Banks               ,34.34813889,-83.47170278,1.85,5.0,Debris Burning,2456677.5,13,2456677.5,14
GA,Effingham,32.4749,-81.4049,2.01,5.0,Debris Burning,2451928.5,12,2451928.5,12
FL,Hernando,28.6391,-82.5743,300.0,5.0,Debris Burning,2456002.5,19,2456013.5,9
UT,Iron,38.1091,-113.6594,0.1,1.0,Lightning,2452841.5,18,2452841.5,21
KY,205,37.99444444,-83.53055556,0.25,9.0,Miscellaneous,2454408.5,18,2454409.5,15
OR,005,45.35083333,-121.80361111,0.1,4.0,Campfire,2457218.5,13,2457218.5,17
AL,Butler,31.794856,-86.626878,1.1,5.0,Debris Burning,2454159.5,12,2454159.5,13
NM,17,33.0825,-107.84166667,0.1,1.0,Lightning,2453576.5,9,2453678.5,9
NM,Chaves,33.5231,-104.4464,1.6,9.0,Miscellaneous,2454936.5,13,2454936.5,15
NY,BROOME,42.25132636,-76.08232646,1.5,9.0,Miscellaneous,2453093.5,14,2453093.5,14
NY,Queens,40.7267,-73.8369,0.1,9.0,Miscellaneous,2457244.5,14,2457244.5,15
CA,065,33.87388889,-116.58083333,0.1,9.0,Miscellaneous,2456045.5,13,2456045.5,13
CO,Jefferson,39.705,-105.0571,0.1,9.0,Miscellaneous,2456373.5,18,2456373.5,18
KS,Lyon,38.41,-96.2,0.01,9.0,Miscellaneous,2457091.5,16,2457091.5,17
CA,37,34.46333333,-118.34138889,0.1,2.0,Equipment Use,2453753.5,12,2453753.5,13
GA,Cook                ,31.2585,-83.4755,0.16,2.0,Equipment Use,2449980.5,14,2449980.5,14
AR,BENTON,36.46136,-93.89339,7.0,9.0,Miscellaneous,2456112.5,20,2456112.5,23
TX,Montgomery,30.1887705,-95.38944784,2.0,4.0,Campfire,2454867.5,14,2454867.5,15
WA,Mason County,47.363054999999996,-123.2625,0.01,7.0,Arson,2456200.5,10,2456205.5,12
CO,Boulder,40.0847,-104.9394,0.1,9.0,Miscellaneous,2456453.5,22,2456453.5,23
TX,Bastrop,30.09927667,-97.35591667,40.0,8.0,Children,2455035.5,14,2455035.5,22
FL,Nassau,30.5951,-81.5883,1.0,5.0,Debris Burning,2457086.5,14,2457086.5,14
AZ,1,33.73833333,-109.38333333,7.0,1.0,Lightning,2451701.5,9,2451702.5,18
TX,Shackelford,32.86305481,-99.15020172,147.0,1.0,Lightning,2455418.5,1,2455419.5,15
GA,Putnam,33.4182,-83.277,0.25,5.0,Debris Burning,2451672.5,14,2451672.5,14
SC,Williamsburg County,33.72485,-79.556107,0.2,9.0,Miscellaneous,2455980.5,20,2455980.5,21
TX,Angelina,31.35285111,-94.84452415,26.0,1.0,Lightning,2455653.5,17,2455654.5,0
WV,Raleigh,37.72030953,-81.18714448,0.5,5.0,Debris Burning,2453480.5,19,2453480.5,19
MI,Roscommon,44.28381054,-84.74292399,4.0,7.0,Arson,2449090.5,14,2449092.5,8
UT,Beaver,38.3383,-113.6228,0.1,1.0,Lightning,2453983.5,11,2453983.5,18
CA,065,33.7822222,-116.69583300000001,0.2,1.0,Lightning,2455488.5,11,2455491.5,17
OK,Sequoyah,35.55910089,-94.55020147,1.0,13.0,Missing/Undefined,2450133.5,14,2450133.5,15
OR,61,45.18833333,-118.12361111,0.1,4.0,Campfire,2454754.5,8,2454754.5,12
AZ,11,33.63555556,-109.20166667,0.1,1.0,Lightning,2451368.5,13,2451369.5,16
NC,Warren,36.3769,-78.1953,0.5,5.0,Debris Burning,2456026.5,12,2456026.5,12
TX,San Augustine,31.5525,-94.26972222,7.0,11.0,Powerline,2455675.5,14,2455675.5,16
NY,GREENE,42.30229126,-74.00275701,2.44,9.0,Miscellaneous,2453836.5,19,2453836.5,19
NY,SARATOGA,43.10882884,-74.00240968,1.22,9.0,Miscellaneous,2453855.5,15,2453855.5,15
OR,Lake,42.407897,-119.25498400000001,58.0,2.0,Equipment Use,2456126.5,17,2456140.5,14
NC,49,34.92944444,-76.94166667,5.0,9.0,Miscellaneous,2454587.5,15,2454587.5,16
CO,Mesa,38.9255,-108.5567,0.1,1.0,Lightning,2455023.5,15,2455023.5,21
NC,Columbus,34.22391667,-78.78111667,1.0,13.0,Missing/Undefined,2455641.5,13,2455641.5,14
MD,Harford,39.479279,-76.221109,0.5,2.0,Equipment Use,2456619.5,18,2456619.5,19
ID,015,44.11611111,-115.42166667,0.01,9.0,Miscellaneous,2456504.5,17,2456504.5,19
NY,SUFFOLK,40.91701697,-72.71436515,0.75,2.0,Equipment Use,2454281.5,16,2454281.5,16
OR,035,42.51694444,-121.66166667,0.1,1.0,Lightning,2456552.5,16,2456553.5,16
KY,Wayne,36.827870000000004,-84.61928,17.0,5.0,Debris Burning,2454573.5,14,2454573.5,14
GA,Lowndes,31.0014,-83.2975,5.31,5.0,Debris Burning,2451935.5,13,2451935.5,13
CO,59,39.38694444,-105.285,0.75,1.0,Lightning,2455046.5,14,2455047.5,10
MT,29,48.40638889,-114.05111111,0.25,6.0,Railroad,2454668.5,15,2454668.5,17
NY,ALBANY,42.697824,-73.87731098,0.1,7.0,Arson,2451746.5,3,2451746.5,3
WV,Hampshire,39.25799248,-78.67603912,4.0,3.0,Smoking,2452223.5,19,2452223.5,19
CA,071,34.2591667,-116.949722,0.25,9.0,Miscellaneous,2455293.5,0,2455293.5,17
AZ,5,34.65361111,-111.16222222,0.1,1.0,Lightning,2452833.5,15,2452833.5,16
GA,Cherokee            ,34.07,-84.488,0.44,5.0,Debris Burning,2450504.5,15,2450504.5,17
TX,Brazoria,29.162469,-95.236255,1.0,9.0,Miscellaneous,2456981.5,10,2456981.5,11
TX,Marion,32.76363333,-94.49018333,10.0,5.0,Debris Burning,2456780.5,16,2456780.5,18
NM,Cibola,34.9701,-107.93416699999999,0.25,1.0,Lightning,2456139.5,14,2456139.5,16
GA,Effingham,32.2006,-81.2864,0.98,7.0,Arson,2452251.5,12,2452251.5,12
CO,Rio Blanco,40.025,-108.7348,0.5,1.0,Lightning,2452092.5,20,2452094.5,8
WI,Portage,44.55225,-89.25094,0.01,5.0,Debris Burning,2454981.5,18,2454981.5,18
AZ,5,36.56861111,-112.16666667,0.21,1.0,Lightning,2454238.5,12,2454238.5,15
ID,85,44.72833333,-116.17583333,0.25,9.0,Miscellaneous,2453664.5,14,2453664.5,15
NY,CAYUGA,43.0556,-76.5918,0.1,9.0,Miscellaneous,2456111.5,9,2456111.5,10
NY,NIAGARA,43.24547117,-78.74020583,0.1,12.0,Structure,2452524.5,15,2452524.5,15
GA,Randolph,31.619875,-84.78516389,26.72,5.0,Debris Burning,2456645.5,16,2456645.5,16
GA,Camden              ,30.7952,-81.681,0.07,3.0,Smoking,2448744.5,13,2448744.5,14
NY,ORANGE,41.387,-74.146,1.75,9.0,Miscellaneous,2456011.5,15,2456011.5,17
AR,BOONE,36.30637,-92.993,4.0,5.0,Debris Burning,2456757.5,14,2456757.5,17
MT,89,47.34611111,-114.74583333,0.1,1.0,Lightning,2453878.5,11,2453878.5,14
GA,Liberty             ,31.8064,-81.3916,10.0,5.0,Debris Burning,2450095.5,15,2450095.5,19
NY,SCHENECTADY,42.81986271,-73.91940368,0.1,9.0,Miscellaneous,2454318.5,12,2454318.5,12
GA,Liberty,31.8236,-81.4517,5.15,7.0,Arson,2451872.5,18,2451872.5,18
WV,Jackson,38.78500234,-81.79945832,3.0,5.0,Debris Burning,2452022.5,20,2452022.5,20
NY,FULTON,43.07080069,-74.11829035,1.22,9.0,Miscellaneous,2453855.5,15,2453855.5,15
GA,Bartow              ,34.2587,-84.9643,1.51,7.0,Arson,2449316.5,13,2449316.5,15
NV,Clark,36.7967,-114.0789,1.7,9.0,Miscellaneous,2456430.5,20,2456431.5,0
MN,St. Louis,47.96666667,-91.85027778,0.1,4.0,Campfire,2456944.5,12,2456944.5,15
GA,Worth,31.5501,-83.9153,0.87,7.0,Arson,2452322.5,20,2452322.5,20
ID,59,45.32638889,-114.5025,4.2,1.0,Lightning,2453905.5,15,2453906.5,19
KY,Breathitt,37.631569,-83.296257,80.0,5.0,Debris Burning,2456730.5,16,2456731.5,13
CA,Riverside,33.552946999999996,-115.93373100000001,0.1,13.0,Missing/Undefined,2456814.5,5,2456814.5,5
MN,Becker,46.96761229,-95.47488136,0.2,7.0,Arson,2456207.5,19,2456207.5,20
CA,SAN BERNARDINO,34.051617,-116.57225,0.1,9.0,Miscellaneous,2456388.5,10,2456388.5,10
OR,Grant,44.665,-118.81472222,0.1,1.0,Lightning,2456880.5,14,2456881.5,16
CO,CONEJOS,37.2649,-105.9873,0.1,9.0,Miscellaneous,2455344.5,14,2455344.5,14
GA,Newton              ,33.5898,-83.8089,0.01,9.0,Miscellaneous,2449799.5,13,2449799.5,14
WV,Gilmer,38.86499439,-80.92105452,3.0,5.0,Debris Burning,2453448.5,16,2453448.5,16
FL,Bay,30.4376,-85.3899,1.0,9.0,Miscellaneous,2457068.5,13,2457068.5,14
NY,LIVINGSTON,42.8927,-77.8681,1.8,9.0,Miscellaneous,2456767.5,14,2456939.5,16
SC,Lee County,34.143188,-80.189644,0.5,5.0,Debris Burning,2457281.5,15,2457281.5,17
CO,Rio Blanco,39.9092,-108.3408,0.1,1.0,Lightning,2455014.5,13,2455016.5,9
CA,Imperial,32.705690000000004,-115.12158000000001,112.0,11.0,Powerline,2454938.5,12,2454940.5,14
AL,Talladega,33.393611,-86.280339,50.0,7.0,Arson,2452918.5,11,2452918.5,14
NM,Harding,35.5635,-103.4413,400.0,1.0,Lightning,2454999.5,13,2454999.5,13
CA,93,41.58333333,-121.60222222,0.1,1.0,Lightning,2453957.5,9,2453957.5,16
MT,89,47.51444444,-115.6775,0.7,1.0,Lightning,2452872.5,14,2452872.5,19
NV,White Pine,38.830220000000004,-114.57,0.1,1.0,Lightning,2451326.5,12,2451326.5,14
TN,MCNAIRY,35.338833,-88.661117,2.0,5.0,Debris Burning,2457352.5,13,2457352.5,15
GA,Seminole            ,31.05941666,-84.94584683,1.06,5.0,Debris Burning,2455707.5,17,2455707.5,18
NJ,Hunterdon,40.6007,-74.7652,0.25,9.0,Miscellaneous,2457349.5,15,2457350.5,10
NY,ORANGE,41.328252299999996,-74.36618220000001,1.36,9.0,Miscellaneous,2453478.5,15,2453478.5,15
TN,BENTON,36.034817,-88.16183000000001,1.0,7.0,Arson,2454340.5,14,2454341.5,22
NY,ERIE,43.07440565,-78.5538309,1.1,5.0,Debris Burning,2454575.5,12,2454575.5,12
CA,Siskiyou,41.36333333,-122.60583333,0.1,1.0,Lightning,2456874.5,8,2456874.5,10
CO,Chaffee,38.968790000000006,-106.20366999999999,0.1,1.0,Lightning,2452508.5,15,2452508.5,19
GA,Lowndes             ,30.7271,-83.2793,7.77,2.0,Equipment Use,2450127.5,14,2450127.5,15
NY,MONROE,43.20675484,-77.71226046,0.1,8.0,Children,2454405.5,17,2454405.5,17
WA,Kittitas,47.335,-121.41083333,0.01,9.0,Miscellaneous,2456837.5,18,2456838.5,14
GA,Grady               ,31.035999999999998,-84.3348,1.8,5.0,Debris Burning,2448672.5,19,2448672.5,20
NY,DUTCHESS,41.76660388,-73.70981093,1.0,9.0,Miscellaneous,2452030.5,15,2452030.5,15
MS,Hancock,30.56536188,-89.46123407,1.0,7.0,Arson,2448764.5,14,2448764.5,16
SC,Aiken County,33.591217,-81.364998,42.0,2.0,Equipment Use,2455816.5,15,2455816.5,16
MI,069,44.38222222,-83.48305556,8.1,9.0,Miscellaneous,2456146.5,12,2456146.5,15
CO,Montrose,38.2345,-108.58572,0.1,1.0,Lightning,2455024.5,12,2455024.5,17
MS,Holmes,33.22469246,-90.11905284,1.0,5.0,Debris Burning,2451440.5,18,2451440.5,20
NC,113,35.28166667,-83.615,6.0,5.0,Debris Burning,2451492.5,13,2451493.5,17
OR,Deschutes,43.66944444,-121.67638889,0.1,4.0,Campfire,2456844.5,14,2456844.5,14
GA,Peach               ,32.5785,-83.7515,2.21,7.0,Arson,2450093.5,16,2450093.5,16
GA,Wayne,31.4466,-81.9365,21.7,1.0,Lightning,2452431.5,21,2452431.5,21
NC,Davidson,35.9465,-80.11833333,0.1,13.0,Missing/Undefined,2455613.5,2,2455613.5,2
GA,Putnam              ,33.3326,-83.3802,0.1,7.0,Arson,2449097.5,13,2449097.5,14
NY,SUFFOLK,40.77806156,-72.94125377,0.1,9.0,Miscellaneous,2453773.5,15,2453773.5,15
WI,Shawano,44.84939764,-88.51161892,2.5,5.0,Debris Burning,2449843.5,11,2449843.5,12
OK,Pushmataha,34.33959929,-95.4570006,200.0,13.0,Missing/Undefined,2450126.5,16,2450126.5,23
GA,Jeff Davis,31.8925,-82.6391,17.3,6.0,Railroad,2452407.5,16,2452407.5,16
NC,Iredell,35.74855,-80.80188333,0.1,5.0,Debris Burning,2456241.5,13,2456241.5,14
AL,Blount,34.151096,-86.490269,4.0,2.0,Equipment Use,2453894.5,15,2453894.5,17
CA,FRESNO,36.676983,-119.739667,0.1,9.0,Miscellaneous,2457171.5,18,2457171.5,18
MI,101,44.22944444,-86.18305556,0.1,2.0,Equipment Use,2456198.5,9,2456198.5,10
GA,Pulaski             ,32.1841,-83.3287,2.67,5.0,Debris Burning,2448702.5,17,2448702.5,18
CO,Rio Blanco,40.1177,-108.3237,0.3,1.0,Lightning,2454737.5,17,2454739.5,23
OR,69,45.00055556,-119.83805556,0.5,1.0,Lightning,2453955.5,12,2453956.5,18
MT,63,46.78166667,-114.48222222,0.1,1.0,Lightning,2452829.5,18,2452830.5,18
CO,Eagle,39.71528,-106.69373,0.1,1.0,Lightning,2457223.5,19,2457225.5,14
AL,Russell,32.300734000000006,-85.408591,2.0,7.0,Arson,2452671.5,15,2452671.5,17
MO,Franklin,38.2721,-90.5342,1.0,9.0,Miscellaneous,2455654.5,18,2455654.5,18
WY,35,43.24222222,-110.25388889,25.0,1.0,Lightning,2454314.5,7,2454315.5,7
AR,SALINE,34.65938,-92.77326,3.0,2.0,Equipment Use,2455752.5,20,2455752.5,21
NC,Dare Bomb Range,35.75321666,-75.86013333,2.0,2.0,Equipment Use,2455425.5,15,2455425.5,16
NC,Pender,34.442333000000005,-77.86966600000001,0.1,5.0,Debris Burning,2457074.5,11,2457074.5,12
CA,Monterey,36.423439,-121.50376899999999,0.5,2.0,Equipment Use,2452132.5,18,2452132.5,18
AZ,Mohave,36.3158,-113.3017,0.1,1.0,Lightning,2454302.5,19,2454302.5,21
MT,Powder River,45.3167,-105.6006,50.0,1.0,Lightning,2448787.5,16,2448788.5,20
TX,Anderson,31.70855,-95.34871667,4.0,11.0,Powerline,2456728.5,14,2456728.5,16
UT,Utah,40.3964,-112.1036,0.1,2.0,Equipment Use,2454767.5,11,2454767.5,15
WV,Randolph,38.83288472,-79.89977936,0.3,12.0,Structure,2451304.5,15,2451304.5,15
TX,Newton,30.87483333,-93.72805,3.7,5.0,Debris Burning,2457110.5,15,2457110.5,16
GA,Walker,34.653,-85.3419,1.17,5.0,Debris Burning,2452323.5,14,2452323.5,14
WA,41,46.70916667,-121.57833333,0.1,4.0,Campfire,2453988.5,10,2453988.5,12
ID,Elmore,43.01717,-115.48975,392.0,1.0,Lightning,2451345.5,7,2451345.5,17
NY,NASSAU,40.68065396,-73.46604502,1.5,9.0,Miscellaneous,2453580.5,13,2453580.5,13
